"","provider","provider_title","algorithm","algorithm_id","algorithm_title","provider_can_be_activated","provider_is_active","provider_long_name","provider_version","provider_warning","can_cancel","deprecated","group","has_known_issues","help_url","requires_matching_crs","short_description","default_raster_file_extension","default_vector_file_extension","supports_non_file_based_output"
"254","grass","GRASS","grass:r.tileset","r.tileset","r.tileset",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.tileset.html",FALSE,"Produces tilings of the source projection for use in the destination region and projection.","tif","gpkg",FALSE
"255","grass","GRASS","grass:r.to.vect","r.to.vect","r.to.vect",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.to.vect.html",FALSE,"Converts a raster into a vector layer.","tif","gpkg",FALSE
"256","grass","GRASS","grass:r.topidx","r.topidx","r.topidx",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.topidx.html",FALSE,"Creates topographic index layer from elevation raster layer","tif","gpkg",FALSE
"257","grass","GRASS","grass:r.topmodel","r.topmodel","r.topmodel",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.topmodel.html",FALSE,"Simulates TOPMODEL which is a physically based hydrologic model.","tif","gpkg",FALSE
"258","grass","GRASS","grass:r.topmodel.topidxstats","r.topmodel.topidxstats","r.topmodel.topidxstats",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.topmodel.html",FALSE,"r.topmodel.topidxstats - Builds a TOPMODEL topographic index statistics file.","tif","gpkg",FALSE
"259","grass","GRASS","grass:r.transect","r.transect","r.transect",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.transect.html",FALSE,"Outputs raster map layer values lying along user defined transect line(s).","tif","gpkg",FALSE
"260","grass","GRASS","grass:r.univar","r.univar","r.univar",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.univar.html",FALSE,"Calculates univariate statistics from the non-null cells of a raster map.","tif","gpkg",FALSE
"261","grass","GRASS","grass:r.uslek","r.uslek","r.uslek",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.uslek.html",FALSE,"Computes USLE Soil Erodibility Factor (K).","tif","gpkg",FALSE
"262","grass","GRASS","grass:r.usler","r.usler","r.usler",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.usler.html",FALSE,"Computes USLE R factor, Rainfall erosivity index.","tif","gpkg",FALSE
"263","grass","GRASS","grass:r.viewshed","r.viewshed","r.viewshed",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.viewshed.html",FALSE,"Computes the viewshed of a point on an elevation raster map.","tif","gpkg",FALSE
"264","grass","GRASS","grass:r.volume","r.volume","r.volume",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.volume.html",FALSE,"Calculates the volume of data ""clumps"".","tif","gpkg",FALSE
"265","grass","GRASS","grass:r.walk.coords","r.walk.coords","r.walk.coords",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.walk.html",FALSE,"r.walk.coords - Creates a raster map showing the anisotropic cumulative cost of moving between different geographic locations on an input raster map whose cell category values represent cost from a list of coordinates.","tif","gpkg",FALSE
"266","grass","GRASS","grass:r.walk.points","r.walk.points","r.walk.points",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.walk.html",FALSE,"r.walk.points - Creates a raster map showing the anisotropic cumulative cost of moving between different geographic locations on an input raster map whose cell category values represent cost from point vector layers.","tif","gpkg",FALSE
"267","grass","GRASS","grass:r.walk.rast","r.walk.rast","r.walk.rast",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.walk.html",FALSE,"r.walk.rast - Creates a raster map showing the anisotropic cumulative cost of moving between different geographic locations on an input raster map whose cell category values represent cost from a raster.","tif","gpkg",FALSE
"268","grass","GRASS","grass:r.water.outlet","r.water.outlet","r.water.outlet",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.water.outlet.html",FALSE,"Watershed basin creation program.","tif","gpkg",FALSE
"269","grass","GRASS","grass:r.watershed","r.watershed","r.watershed",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.watershed.html",FALSE,"Watershed basin analysis program.","tif","gpkg",FALSE
"270","grass","GRASS","grass:r.what.color","r.what.color","r.what.color",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.what.color.html",FALSE,"Queries colors for a raster map layer.","tif","gpkg",FALSE
"271","grass","GRASS","grass:r.what.coords","r.what.coords","r.what.coords",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.what.html",FALSE,"r.what.coords - Queries raster maps on their category values and category labels on a point.","tif","gpkg",FALSE
"272","grass","GRASS","grass:r.what.points","r.what.points","r.what.points",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Raster (r.*)",FALSE,"file:///usr/share/doc/grass-doc/html/r.what.html",FALSE,"r.what.points - Queries raster maps on their category values and category labels on a layer of points.","tif","gpkg",FALSE
"273","grass","GRASS","grass:v.buffer","v.buffer","v.buffer",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.buffer.html",FALSE,"Creates a buffer around vector features of given type.","tif","gpkg",FALSE
"274","grass","GRASS","grass:v.build.check","v.build.check","v.build.check",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.build.html",FALSE,"v.build.check - Checks for topological errors.","tif","gpkg",FALSE
"275","grass","GRASS","grass:v.build.polylines","v.build.polylines","v.build.polylines",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.build.polylines.html",FALSE,"Builds polylines from lines or boundaries.","tif","gpkg",FALSE
"276","grass","GRASS","grass:v.class","v.class","v.class",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.class.html",FALSE,"Classifies attribute data, e.g. for thematic mapping.","tif","gpkg",FALSE
"277","grass","GRASS","grass:v.clean","v.clean","v.clean",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.clean.html",FALSE,"Toolset for cleaning topology of vector map.","tif","gpkg",FALSE
"278","grass","GRASS","grass:v.cluster","v.cluster","v.cluster",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.cluster.html",FALSE,"Performs cluster identification","tif","gpkg",FALSE
"279","grass","GRASS","grass:v.db.select","v.db.select","v.db.select",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.db.select.html",FALSE,"Prints vector map attributes","tif","gpkg",FALSE
"280","grass","GRASS","grass:v.decimate","v.decimate","v.decimate",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.decimate.html",FALSE,"Decimates a point cloud","tif","gpkg",FALSE
"281","grass","GRASS","grass:v.delaunay","v.delaunay","v.delaunay",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.delaunay.html",FALSE,"Creates a Delaunay triangulation from an input vector map containing points or centroids.","tif","gpkg",FALSE
"282","grass","GRASS","grass:v.dissolve","v.dissolve","v.dissolve",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.dissolve.html",FALSE,"Dissolves boundaries between adjacent areas sharing a common category number or attribute.","tif","gpkg",FALSE
"283","grass","GRASS","grass:v.distance","v.distance","v.distance",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.distance.html",FALSE,"Finds the nearest element in vector map 'to' for elements in vector map 'from'.","tif","gpkg",FALSE
"284","grass","GRASS","grass:v.drape","v.drape","v.drape",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.drape.html",FALSE,"Converts 2D vector features to 3D by sampling of elevation raster map.","tif","gpkg",FALSE
"285","grass","GRASS","grass:v.edit","v.edit","v.edit",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.edit.html",FALSE,"Edits a vector map, allows adding, deleting and modifying selected vector features.","tif","gpkg",FALSE
"286","grass","GRASS","grass:v.extract","v.extract","v.extract",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.extract.html",FALSE,"Selects vector objects from a vector layer and creates a new layer containing only the selected objects.","tif","gpkg",FALSE
"287","grass","GRASS","grass:v.extrude","v.extrude","v.extrude",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.extrude.html",FALSE,"Extrudes flat vector object to 3D with defined height.","tif","gpkg",FALSE
"288","grass","GRASS","grass:v.generalize","v.generalize","v.generalize",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.generalize.html",FALSE,"Vector based generalization.","tif","gpkg",FALSE
"289","grass","GRASS","grass:v.hull","v.hull","v.hull",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.hull.html",FALSE,"Produces a convex hull for a given vector map.","tif","gpkg",FALSE
"290","grass","GRASS","grass:v.in.ascii","v.in.ascii","v.in.ascii",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.in.ascii.html",FALSE,"Creates a vector map from an ASCII points file or ASCII vector file.","tif","gpkg",FALSE
"291","grass","GRASS","grass:v.in.dxf","v.in.dxf","v.in.dxf",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.in.dxf.html",FALSE,"Converts files in DXF format to GRASS vector map format.","tif","gpkg",FALSE
"292","grass","GRASS","grass:v.in.e00","v.in.e00","v.in.e00",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.in.e00.html",FALSE,"Imports E00 file into a vector map","tif","gpkg",FALSE
"293","grass","GRASS","grass:v.in.geonames","v.in.geonames","v.in.geonames",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.in.geonames.html",FALSE,"Imports geonames.org country files into a GRASS vector points map.","tif","gpkg",FALSE
"294","grass","GRASS","grass:v.in.lidar","v.in.lidar","v.in.lidar",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.in.lidar.html",FALSE,"Converts LAS LiDAR point clouds to a GRASS vector map with libLAS.","tif","gpkg",FALSE
"295","grass","GRASS","grass:v.in.lines","v.in.lines","v.in.lines",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.in.lines.html",FALSE,"Import ASCII x,y[,z] coordinates as a series of lines.","tif","gpkg",FALSE
"296","grass","GRASS","grass:v.in.mapgen","v.in.mapgen","v.in.mapgen",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.in.mapgen.html",FALSE,"Imports Mapgen or Matlab-ASCII vector maps into GRASS.","tif","gpkg",FALSE
"297","grass","GRASS","grass:v.in.wfs","v.in.wfs","v.in.wfs",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.in.wfs.html",FALSE,"Import GetFeature from WFS","tif","gpkg",FALSE
"298","grass","GRASS","grass:v.info","v.info","v.info",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.info.html",FALSE,"Outputs basic information about a user-specified vector map.","tif","gpkg",FALSE
"299","grass","GRASS","grass:v.kcv","v.kcv","v.kcv",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.kcv.html",FALSE,"Randomly partition points into test/train sets.","tif","gpkg",FALSE
"300","grass","GRASS","grass:v.kernel.rast","v.kernel.rast","v.kernel.rast",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.kernel.html",FALSE,"v.kernel.rast - Generates a raster density map from vector points map.","tif","gpkg",FALSE
"301","grass","GRASS","grass:v.kernel.vector","v.kernel.vector","v.kernel.vector",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.kernel.html",FALSE,"v.kernel.vector - Generates a vector density map from vector points on a vector network.","tif","gpkg",FALSE
"302","grass","GRASS","grass:v.lidar.correction","v.lidar.correction","v.lidar.correction",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.lidar.correction.html",FALSE,"Correction of the v.lidar.growing output. It is the last of the three algorithms for LIDAR filtering.","tif","gpkg",FALSE
"303","grass","GRASS","grass:v.lidar.edgedetection","v.lidar.edgedetection","v.lidar.edgedetection",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.lidar.edgedetection.html",FALSE,"Detects the object's edges from a LIDAR data set.","tif","gpkg",FALSE
"304","grass","GRASS","grass:v.lidar.growing","v.lidar.growing","v.lidar.growing",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.lidar.growing.html",FALSE,"Building contour determination and Region Growing algorithm for determining the building inside","tif","gpkg",FALSE
"305","grass","GRASS","grass:v.mkgrid","v.mkgrid","v.mkgrid",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.mkgrid.html",FALSE,"Creates a GRASS vector layer of a user-defined grid.","tif","gpkg",FALSE
"306","grass","GRASS","grass:v.neighbors","v.neighbors","v.neighbors",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.neighbors.html",FALSE,"Makes each cell value a function of attribute values and stores in an output raster map.","tif","gpkg",FALSE
"307","grass","GRASS","grass:v.net","v.net","v.net",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.html",FALSE,"Performs network maintenance","tif","gpkg",FALSE
"308","grass","GRASS","grass:v.net.alloc","v.net.alloc","v.net.alloc",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.alloc.html",FALSE,"Allocates subnets for nearest centers","tif","gpkg",FALSE
"309","grass","GRASS","grass:v.net.allpairs","v.net.allpairs","v.net.allpairs",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.allpairs.html",FALSE,"Computes the shortest path between all pairs of nodes in the network","tif","gpkg",FALSE
"310","grass","GRASS","grass:v.net.bridge","v.net.bridge","v.net.bridge",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.bridge.html",FALSE,"Computes bridges and articulation points in the network.","tif","gpkg",FALSE
"311","grass","GRASS","grass:v.net.centrality","v.net.centrality","v.net.centrality",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.centrality.html",FALSE,"Computes degree, centrality, betweenness, closeness and eigenvector centrality measures in the network.","tif","gpkg",FALSE
"312","grass","GRASS","grass:v.net.components","v.net.components","v.net.components",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.components.html",FALSE,"Computes strongly and weakly connected components in the network.","tif","gpkg",FALSE
"313","grass","GRASS","grass:v.net.connectivity","v.net.connectivity","v.net.connectivity",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.connectivity.html",FALSE,"Computes vertex connectivity between two sets of nodes in the network.","tif","gpkg",FALSE
"314","grass","GRASS","grass:v.net.distance","v.net.distance","v.net.distance",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.distance.html",FALSE,"Computes shortest distance via the network between the given sets of features.","tif","gpkg",FALSE
"315","grass","GRASS","grass:v.net.flow","v.net.flow","v.net.flow",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.flow.html",FALSE,"Computes the maximum flow between two sets of nodes in the network.","tif","gpkg",FALSE
"316","grass","GRASS","grass:v.net.iso","v.net.iso","v.net.iso",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.iso.html",FALSE,"Splits network by cost isolines.","tif","gpkg",FALSE
"317","grass","GRASS","grass:v.net.nreport","v.net.nreport","v.net.nreport",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.html",FALSE,"v.net.nreport - Reports nodes information of a network","tif","gpkg",FALSE
"318","grass","GRASS","grass:v.net.path","v.net.path","v.net.path",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.path.html",FALSE,"Finds shortest path on vector network","tif","gpkg",FALSE
"319","grass","GRASS","grass:v.net.report","v.net.report","v.net.report",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.html",FALSE,"v.net.report - Reports lines information of a network","tif","gpkg",FALSE
"320","grass","GRASS","grass:v.net.salesman","v.net.salesman","v.net.salesman",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.salesman.html",FALSE,"Creates a cycle connecting given nodes (Traveling salesman problem)","tif","gpkg",FALSE
"321","grass","GRASS","grass:v.net.spanningtree","v.net.spanningtree","v.net.spanningtree",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.spanningtree.html",FALSE,"Computes minimum spanning tree for the network.","tif","gpkg",FALSE
"322","grass","GRASS","grass:v.net.steiner","v.net.steiner","v.net.steiner",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.steiner.html",FALSE,"Creates Steiner tree for the network and given terminals","tif","gpkg",FALSE
"323","grass","GRASS","grass:v.net.timetable","v.net.timetable","v.net.timetable",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.timetable.html",FALSE,"Finds shortest path using timetables.","tif","gpkg",FALSE
"324","grass","GRASS","grass:v.net.visibility","v.net.visibility","v.net.visibility",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.net.visibility.html",FALSE,"Performs visibility graph construction.","tif","gpkg",FALSE
"325","grass","GRASS","grass:v.normal","v.normal","v.normal",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.normal.html",FALSE,"Tests for normality for points.","tif","gpkg",FALSE
"326","grass","GRASS","grass:v.out.ascii","v.out.ascii","v.out.ascii",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.out.ascii.html",FALSE,"Exports a vector map to a GRASS ASCII vector representation.","tif","gpkg",FALSE
"327","grass","GRASS","grass:v.out.dxf","v.out.dxf","v.out.dxf",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.out.dxf.html",FALSE,"Exports GRASS vector map layers to DXF file format.","tif","gpkg",FALSE
"328","grass","GRASS","grass:v.out.postgis","v.out.postgis","v.out.postgis",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.out.postgis.html",FALSE,"Exports a vector map layer to PostGIS feature table.","tif","gpkg",FALSE
"329","grass","GRASS","grass:v.out.pov","v.out.pov","v.out.pov",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.out.pov.html",FALSE,"Converts to POV-Ray format, GRASS x,y,z -> POV-Ray x,z,y","tif","gpkg",FALSE
"330","grass","GRASS","grass:v.out.svg","v.out.svg","v.out.svg",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.out.svg.html",FALSE,"Exports a vector map to SVG file.","tif","gpkg",FALSE
"331","grass","GRASS","grass:v.out.vtk","v.out.vtk","v.out.vtk",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.out.vtk.html",FALSE,"Converts a vector map to VTK ASCII output.","tif","gpkg",FALSE
"332","grass","GRASS","grass:v.outlier","v.outlier","v.outlier",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.outlier.html",FALSE,"Removes outliers from vector point data.","tif","gpkg",FALSE
"333","grass","GRASS","grass:v.overlay","v.overlay","v.overlay",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.overlay.html",FALSE,"Overlays two vector maps.","tif","gpkg",FALSE
"334","grass","GRASS","grass:v.pack","v.pack","v.pack",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.pack.html",FALSE,"Exports a vector map as GRASS GIS specific archive file.","tif","gpkg",FALSE
"335","grass","GRASS","grass:v.parallel","v.parallel","v.parallel",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.parallel.html",FALSE,"Creates parallel line to input vector lines.","tif","gpkg",FALSE
"336","grass","GRASS","grass:v.patch","v.patch","v.patch",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.patch.html",FALSE,"Create a new vector map layer by combining other vector map layers.","tif","gpkg",FALSE
"337","grass","GRASS","grass:v.perturb","v.perturb","v.perturb",TRUE,TRUE,"GRASS GIS (7.8.7)","7.8.7",NA,TRUE,FALSE,"Vector (v.*)",FALSE,"file:///usr/share/doc/grass-doc/html/v.perturb.html",FALSE,"Random location perturbations of GRASS vector points","tif","gpkg",FALSE
